FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,CLASE EMPLEADO,ESCOLARIDAD,CODIGO DANE
08/08/2018 12:00:00 AM,BOLÍVAR,SANTA ROSA DEL SUR,MIERCOLES,5:50:00,LA FERIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,13688000.0
08/08/2018 12:00:00 AM,CESAR,SAN ALBERTO,MIERCOLES,3:25:00,LA MARINA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,20710000.0
08/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,5:35:00,LOS MOLINOS DEL SUR E-18,URBANA,ESTACION TRANSMILENIO MOLINOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
08/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,18:25:00,MARÍA CANO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
08/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,18:42:00,ARBORIZADORA ALTA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,11001000.0
08/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,18:03:00,ALQUERIAS DE LA FRAGUA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
08/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),MIERCOLES,16:44:00,NUEVA ESPAÑA E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,11001000.0
08/08/2018 12:00:00 AM,GUAJIRA,RIOHACHA (CT),MIERCOLES,1:40:00,SAN FRANCISCO,URBANA,APARTAMENTO,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,SECUNDARIA,44001000.0
08/08/2018 12:00:00 AM,HUILA,NEIVA (CT),MIERCOLES,19:00:00,DIEGO DE OSPINA,URBANA,CASAS DE HABITACION,CUERDA/SOGA/CADENA,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,41001000.0
08/08/2018 12:00:00 AM,HUILA,NEIVA (CT),MIERCOLES,20:20:00,ASENTAMIENTO SIGLO XXI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,41001000.0
08/08/2018 12:00:00 AM,HUILA,TERUEL,MIERCOLES,16:30:00,VEREDA EL ALMORZADERO,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,89.0,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,PRIMARIA,41801000.0
08/08/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),MIERCOLES,3:00:00,BARRIO SAN LUIS,URBANA,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,54001000.0
08/08/2018 12:00:00 AM,PUTUMAYO,SAN MIGUEL,MIERCOLES,22:00:00,VDA EL AFILADOR,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,49.0,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,SECUNDARIA,86757000.0
08/08/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),MIERCOLES,20:48:00,CERRO GORDO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,73001000.0
08/08/2018 12:00:00 AM,TOLIMA,PLANADAS,MIERCOLES,14:00:00,VRDA. SAN JORGE,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,45.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,PRIMARIA,73555000.0
08/08/2018 12:00:00 AM,VALLE,BUENAVENTURA,MIERCOLES,0:20:00,MATIA MALUMBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,76109000.0
08/08/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,14:00:00,VALLE GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
08/08/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,11:15:00,CUARTELES DE NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,76001000.0
08/08/2018 12:00:00 AM,VALLE,CALI (CT),MIERCOLES,6:16:00,SUCRE E9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,FEMENINO,SOLTERO,NO REPORTADO,DESEMPLEADO,ANALFABETA,76001000.0
08/08/2018 12:00:00 AM,VALLE,GUACARÍ,MIERCOLES,21:12:00,CORREGIMIENTO DE GUABITAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,SECUNDARIA,76318000.0
08/08/2018 12:00:00 AM,VALLE,TULUÁ,MIERCOLES,22:40:00,Fátima,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76834000.0
08/08/2018 12:00:00 AM,VALLE,YUMBO,MIERCOLES,2:00:00,PANORAMA E25,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,5.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,ANALFABETA,76892000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,CAREPA,JUEVES,17:36:00,JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,5147000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,JUEVES,23:40:00,CARACOLI,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5154000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),JUEVES,21:32:00,LA COLINA C-15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,5001000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),JUEVES,10:24:00,LOS BALSOS 2 C-14,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,44.0,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5001000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),JUEVES,13:53:00,BARRIO COLON C-10,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,5001000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,JUEVES,6:00:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,5736000.0
09/08/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,JUEVES,10:30:00,LA REINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35.0,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5736000.0
09/08/2018 12:00:00 AM,BOLÍVAR,ARJONA,JUEVES,19:25:00,BARRIO NARIÑO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,13052000.0
09/08/2018 12:00:00 AM,CAUCA,POPAYÁN (CT),JUEVES,22:00:00,ASENTAMIENTO GUSTAVO RESTREPO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,19001000.0
09/08/2018 12:00:00 AM,CÓRDOBA,MONTELÍBANO,JUEVES,20:40:00,27 DE JULIO,URBANA,BILLARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,23466000.0
09/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,11:00:00,LA ALQUERIA E-16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,11001000.0
09/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),JUEVES,16:21:00,BOSQUE IZQUIERDO E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,52.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
09/08/2018 12:00:00 AM,META,LA MACARENA,JUEVES,8:20:00,VEREDA LA CRISTALINA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,50350000.0
09/08/2018 12:00:00 AM,NARIÑO,PASTO (CT),JUEVES,20:00:00,NIÑO DE JESUS DE PRAGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,DELINCUENCIA,PRIMARIA,52001000.0
09/08/2018 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,JUEVES,15:20:00,LA PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PRIMARIA,52835000.0
09/08/2018 12:00:00 AM,NORTE DE SANTANDER,DURANIA,JUEVES,19:00:00,BARRIO SAN MARINO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,54239000.0
09/08/2018 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,JUEVES,9:30:00,SECTOR LA PLAYA(VILLA DEL ROSARIO),URBANA,TROCHA,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,54874000.0
09/08/2018 12:00:00 AM,PUTUMAYO,PUERTO LEGUÍZAMO,JUEVES,18:30:00,VDA. PIÑUÑA NEGRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,60.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,86573000.0
09/08/2018 12:00:00 AM,QUINDÍO,GÉNOVA,JUEVES,22:50:00,ZONA CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,63302000.0
09/08/2018 12:00:00 AM,VALLE,EL CERRITO,JUEVES,22:10:00,SAN RAFAEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,76248000.0
09/08/2018 12:00:00 AM,VALLE,PALMIRA,JUEVES,4:08:00,EL PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,14.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,76520000.0
09/08/2018 12:00:00 AM,VALLE,TORO,JUEVES,20:10:00,SANTA ELENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76823000.0
09/08/2018 12:00:00 AM,VALLE,ZARZAL,JUEVES,9:00:00,CORREGIMIENTO ALIZAL,RURAL,VIAS PUBLICAS,BOLSA PLASTICA,A PIE,A PIE,22.0,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,76895000.0
10/08/2018 12:00:00 AM,ANTIOQUIA,GIRARDOTA,VIERNES,1:50:00,VDA. LA MATA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,53.0,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,SECUNDARIA,5308000.0
10/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),VIERNES,17:50:00,LAS INDEPENDENCIAS C-13,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5001000.0
10/08/2018 12:00:00 AM,ANTIOQUIA,MUTATÁ,VIERNES,10:05:00,CGTO. BELEN DE BAJIRA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,5480000.0
10/08/2018 12:00:00 AM,ARAUCA,SARAVENA,VIERNES,9:00:00,VEREDA PUERTO NARIÑO,RURAL,VIAS PUBLICAS,MINA ANTIPERSONA,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,SECUNDARIA,81736000.0
10/08/2018 12:00:00 AM,ATLÁNTICO,SOLEDAD,VIERNES,4:05:00,VILLA MUVDI,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,PRIMARIA,8758000.0
10/08/2018 12:00:00 AM,CALDAS,MANIZALES (CT),VIERNES,7:05:00,SECTOR ANTIGUA VIA ARAUCA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,PASAJERO TAXI,69.0,MASCULINO,CASADO,COLOMBIA,PENSIONADO,PRIMARIA,17001000.0
10/08/2018 12:00:00 AM,CAUCA,POPAYÁN (CT),VIERNES,12:00:00,LOS ANDES,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,59.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,19001000.0
10/08/2018 12:00:00 AM,CAUCA,POPAYÁN (CT),VIERNES,23:50:00,VEREDA JULUMITO,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,19001000.0
10/08/2018 12:00:00 AM,CAUCA,POPAYÁN (CT),VIERNES,11:55:00,VDA CAJAMARCA,RURAL,LOCAL COMERCIAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30.0,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,19001000.0
10/08/2018 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,VIERNES,8:00:00,Resguardo de San Francisco,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,62.0,MASCULINO,SOLTERO,COLOMBIA,LIDER CIVICO,SECUNDARIA,19698000.0
10/08/2018 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,VIERNES,19:45:00,BELEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,19698000.0
10/08/2018 12:00:00 AM,CESAR,GAMARRA,VIERNES,1:56:00,SAN JOSE,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,19.0,FEMENINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,PRIMARIA,20295000.0
10/08/2018 12:00:00 AM,CÓRDOBA,CERETÉ,VIERNES,20:05:00,LETICIA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,23162000.0
10/08/2018 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),VIERNES,8:25:00,BUENAVISTA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,23001000.0
10/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,21:40:00,MUZU E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,50.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
10/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),VIERNES,9:18:00,LAS ORQUÍDEAS E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,82.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,11001000.0
10/08/2018 12:00:00 AM,NARIÑO,SAMANIEGO,VIERNES,22:00:00,VDA SANTA CATALINA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,PRIMARIA,52678000.0
10/08/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),VIERNES,1:30:00,BARRIO LA SEXTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,NO REPORTADO,DESEMPLEADO,PRIMARIA,54001000.0
10/08/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),VIERNES,1:30:00,BARRIO LA SEXTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,SOLTERO,NO REPORTADO,DESEMPLEADO,PRIMARIA,54001000.0
10/08/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,VIERNES,23:00:00,CAMPESTRE A,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,66170000.0
10/08/2018 12:00:00 AM,SAN ANDRÉS,SAN ANDRÉS (CT),VIERNES,22:10:00,SECTOR LA ZONA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,50.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,88001000.0
10/08/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,6:50:00,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
10/08/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,0:50:00,EL VERGEL E13,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13.0,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,76001000.0
10/08/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,21:25:00,URBANIZACION CALIMIO E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,PRIMARIA,76001000.0
10/08/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,21:25:00,URBANIZACION CALIMIO E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,76001000.0
10/08/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,1:29:00,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76001000.0
10/08/2018 12:00:00 AM,VALLE,CALI (CT),VIERNES,14:18:00,INV. BRISAS DE COMUNEROS  E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,PRIMARIA,76001000.0
10/08/2018 12:00:00 AM,VALLE,GUACARÍ,VIERNES,5:32:00,SANTA BARBARA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,48.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,ANALFABETA,76318000.0
10/08/2018 12:00:00 AM,VALLE,JAMUNDÍ,VIERNES,22:15:00,TERRANOVA E24,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,76364000.0
10/08/2018 12:00:00 AM,VALLE,TULUÁ,VIERNES,23:05:00,Alvernia,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,13.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,76834000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,ANDES,SABADO,11:00:00,EL TAMBO,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5034000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,ANDES,SABADO,15:40:00,SAN MIGUEL,RURAL,VEHICULO,ARMA DE FUEGO,CONDUCTOR VEHICULO,PASAJERO VEHICULO,19.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5034000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,ANDES,SABADO,15:40:00,SAN MIGUEL,RURAL,VEHICULO,ARMA DE FUEGO,CONDUCTOR VEHICULO,PASAJERO VEHICULO,20.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5034000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,SABADO,18:53:00,BELLAVISTA,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,SECUNDARIA,5088000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,SABADO,18:53:00,BELLAVISTA,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,SECUNDARIA,5088000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,SABADO,23:59:00,CIUDAD NIQUIA,URBANA,CASAS DE HABITACION,CUERDA/SOGA/CADENA,A PIE,A PIE,56.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5088000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,CALDAS,SABADO,6:53:00,VDA. LA CLARA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,5129000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,CAUCASIA,SABADO,0:30:00,EL PALMAR,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5154000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,ENVIGADO,SABADO,5:52:00,VDA. EL VALLANO,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,5266000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,LA PINTADA,SABADO,17:30:00,VICTOR SANCHEZ,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,SECUNDARIA,5390000.0
11/08/2018 12:00:00 AM,ANTIOQUIA,REMEDIOS,SABADO,21:00:00,ALTO DE LOS MUERTOS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,PRIMARIA,5604000.0
11/08/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),SABADO,8:30:00,LOS OLIVOS I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO BUS,35.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,8001000.0
11/08/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),SABADO,21:20:00,LAS NIEVES,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO TAXI,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,8001000.0
11/08/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),SABADO,21:38:00,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,36.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,8001000.0
